                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.81943,                0.47409,                 1.1352,                0.97373,                0.98023,                0.99032,                0.84969,                0.62727,                0.29475,                 1.0414,                0.00472,                0.00472,                0.00472
                    162,                0.81977,                0.47054,                 1.1387,                0.97178,                0.98103,                0.99034,                0.85043,                0.62496,                0.29469,                 1.0399,               0.004687,               0.004687,               0.004687
                    163,                0.81791,                0.47003,                 1.1408,                0.97129,                0.98228,                0.99061,                 0.8513,                 0.6227,                0.29356,                 1.0387,               0.004654,               0.004654,               0.004654
                    164,                0.81543,                0.46984,                 1.1402,                0.97095,                0.98402,                 0.9907,                0.85091,                0.61983,                0.29192,                 1.0372,               0.004621,               0.004621,               0.004621
                    165,                 0.8158,                0.46581,                 1.1319,                0.97295,                 0.9823,                0.99077,                0.85235,                0.61856,                0.29099,                 1.0363,               0.004588,               0.004588,               0.004588
                    166,                0.80577,                0.46678,                 1.1306,                0.97189,                0.98338,                0.99072,                0.85255,                0.61775,                0.28945,                 1.0358,               0.004555,               0.004555,               0.004555
                    167,                0.80494,                0.46398,                 1.1357,                0.97322,                0.98239,                0.99061,                0.85291,                0.61476,                0.28925,                 1.0346,               0.004522,               0.004522,               0.004522
                    168,                0.80286,                0.46486,                 1.1307,                 0.9733,                0.98287,                0.99108,                0.85257,                0.61303,                0.28802,                 1.0329,               0.004489,               0.004489,               0.004489
                    169,                0.80331,                0.46486,                 1.1326,                 0.9734,                0.98199,                0.99111,                0.85403,                0.61126,                0.28685,                  1.032,               0.004456,               0.004456,               0.004456
                    170,                 0.7942,                0.45059,                 1.1223,                 0.9755,                0.98199,                0.99116,                0.85588,                 0.6085,                0.28584,                 1.0298,               0.004423,               0.004423,               0.004423
                    171,                0.80843,                0.46378,                 1.1285,                 0.9732,                0.98377,                0.99117,                0.85625,                0.60707,                0.28557,                 1.0297,                0.00439,                0.00439,                0.00439
                    172,                0.79419,                0.45818,                  1.126,                 0.9728,                0.98507,                0.99115,                0.85709,                0.60477,                 0.2838,                 1.0278,               0.004357,               0.004357,               0.004357
                    173,                0.79768,                0.46121,                 1.1292,                0.97306,                 0.9845,                0.99089,                 0.8571,                0.60363,                0.28417,                 1.0263,               0.004324,               0.004324,               0.004324
                    174,                 0.8038,                0.46206,                 1.1216,                0.97344,                0.98523,                0.99099,                0.85723,                0.60113,                0.28301,                 1.0248,               0.004291,               0.004291,               0.004291
                    175,                0.79647,                0.45773,                 1.1289,                0.97432,                0.98691,                0.99139,                0.85774,                0.59898,                0.28192,                 1.0233,               0.004258,               0.004258,               0.004258
                    176,                0.80039,                0.45914,                 1.1243,                0.97733,                0.98528,                0.99166,                0.85995,                0.59629,                0.28011,                 1.0218,               0.004225,               0.004225,               0.004225
                    177,                0.79547,                0.45611,                  1.121,                0.97718,                0.98603,                0.99168,                0.86055,                0.59484,                0.27935,                 1.0212,               0.004192,               0.004192,               0.004192
                    178,                0.79435,                0.45488,                 1.1215,                0.97692,                0.98549,                0.99182,                0.86133,                0.59344,                0.27799,                 1.0202,               0.004159,               0.004159,               0.004159
                    179,                0.79582,                0.45661,                 1.1234,                0.97849,                0.98589,                0.99196,                0.86175,                0.59121,                0.27797,                 1.0185,               0.004126,               0.004126,               0.004126
                    180,                0.78502,                0.45378,                 1.1175,                0.97964,                0.98542,                0.99198,                0.86184,                0.58898,                0.27701,                 1.0173,               0.004093,               0.004093,               0.004093
                    181,                0.78311,                0.45309,                 1.1131,                0.97954,                0.98475,                0.99194,                0.86275,                0.58789,                 0.2777,                 1.0158,                0.00406,                0.00406,                0.00406
                    182,                0.78385,                0.45265,                 1.1188,                0.97646,                0.98648,                0.99197,                0.86323,                0.58634,                0.27707,                  1.015,               0.004027,               0.004027,               0.004027
                    183,                0.78519,                0.45044,                 1.1206,                 0.9767,                0.98667,                0.99186,                0.86354,                0.58388,                0.27637,                 1.0138,               0.003994,               0.003994,               0.003994
                    184,                0.78233,                0.45506,                 1.1206,                0.97811,                0.98495,                0.99196,                0.86453,                0.58168,                0.27563,                 1.0131,               0.003961,               0.003961,               0.003961
                    185,                0.78054,                0.45218,                  1.116,                0.97836,                0.98498,                0.99197,                0.86455,                0.58033,                 0.2753,                 1.0123,               0.003928,               0.003928,               0.003928
                    186,                0.77732,                0.45038,                 1.1182,                0.97736,                0.98576,                0.99188,                 0.8649,                0.57845,                0.27489,                 1.0115,               0.003895,               0.003895,               0.003895
                    187,                0.77937,                  0.444,                 1.1176,                0.97961,                0.98459,                0.99225,                0.86598,                0.57693,                  0.273,                 1.0105,               0.003862,               0.003862,               0.003862
                    188,                0.76474,                0.44084,                 1.1109,                0.97985,                0.98462,                0.99239,                 0.8663,                0.57554,                0.27203,                 1.0089,               0.003829,               0.003829,               0.003829
                    189,                0.77683,                0.44553,                  1.116,                0.98135,                0.98385,                0.99237,                0.86682,                0.57436,                0.27125,                 1.0082,               0.003796,               0.003796,               0.003796
                    190,                0.77442,                0.44703,                 1.1128,                0.98012,                0.98504,                0.99242,                0.86672,                 0.5728,                0.27146,                 1.0071,               0.003763,               0.003763,               0.003763
                    191,                 0.7787,                0.45112,                 1.1183,                0.98055,                0.98513,                0.99251,                0.86722,                0.57162,                0.27101,                 1.0063,                0.00373,                0.00373,                0.00373
                    192,                0.77348,                0.44479,                 1.1141,                0.98047,                0.98533,                0.99251,                0.86789,                0.57007,                 0.2703,                 1.0052,               0.003697,               0.003697,               0.003697
                    193,                 0.7663,                0.43945,                 1.1073,                0.98126,                 0.9842,                0.99252,                 0.8685,                0.56875,                0.27007,                 1.0038,               0.003664,               0.003664,               0.003664
                    194,                0.76995,                0.44219,                 1.1128,                0.98171,                0.98405,                0.99253,                 0.8689,                0.56726,                0.26984,                 1.0026,               0.003631,               0.003631,               0.003631
                    195,                0.76913,                0.44329,                 1.1088,                0.98215,                0.98411,                0.99252,                0.86961,                0.56547,                0.26842,                 1.0017,               0.003598,               0.003598,               0.003598
                    196,                0.77133,                0.44684,                 1.1149,                0.98164,                0.98477,                0.99264,                0.87044,                0.56314,                 0.2673,                 1.0002,               0.003565,               0.003565,               0.003565
                    197,                0.76531,                0.44352,                 1.1088,                0.97996,                0.98737,                0.99265,                0.87098,                 0.5616,                0.26676,                0.99923,               0.003532,               0.003532,               0.003532
                    198,                 0.7656,                0.43475,                 1.1088,                0.98118,                0.98688,                0.99263,                  0.872,                0.56084,                0.26581,                0.99874,               0.003499,               0.003499,               0.003499
                    199,                0.76717,                0.44306,                   1.11,                 0.9816,                 0.9872,                0.99262,                  0.872,                0.55992,                0.26528,                0.99843,               0.003466,               0.003466,               0.003466
                    200,                0.76235,                0.43801,                 1.1069,                0.98068,                0.98831,                 0.9927,                0.87237,                0.55768,                0.26407,                0.99693,               0.003433,               0.003433,               0.003433
                    201,                0.76309,                0.43795,                 1.1093,                0.98069,                0.98909,                0.99265,                0.87285,                0.55586,                0.26405,                0.99561,                 0.0034,                 0.0034,                 0.0034
                    202,                0.75473,                0.43438,                  1.104,                0.98026,                0.98841,                0.99272,                0.87305,                0.55413,                0.26341,                 0.9947,               0.003367,               0.003367,               0.003367
                    203,                0.75433,                0.42916,                 1.0987,                 0.9814,                0.98805,                0.99276,                0.87411,                0.55284,                0.26294,                0.99374,               0.003334,               0.003334,               0.003334
                    204,                0.75546,                0.43403,                 1.1053,                0.98013,                0.98834,                0.99283,                0.87474,                0.55139,                 0.2625,                0.99274,               0.003301,               0.003301,               0.003301
                    205,                0.76372,                0.43196,                 1.0999,                0.98016,                0.98896,                0.99292,                0.87489,                0.54929,                0.26146,                0.99128,               0.003268,               0.003268,               0.003268
                    206,                0.74829,                0.42875,                  1.103,                0.97953,                0.98961,                0.99294,                0.87613,                0.54767,                0.26057,                0.98999,               0.003235,               0.003235,               0.003235
                    207,                0.75637,                0.43093,                 1.1027,                0.98012,                0.98962,                0.99299,                0.87722,                0.54587,                0.26034,                0.98903,               0.003202,               0.003202,               0.003202
                    208,                0.74576,                0.42931,                 1.0941,                0.98206,                0.98861,                0.99304,                0.87792,                0.54431,                0.25974,                0.98796,               0.003169,               0.003169,               0.003169
                    209,                0.75135,                0.43216,                 1.1069,                0.98216,                0.98836,                0.99312,                0.87829,                 0.5423,                0.25937,                0.98691,               0.003136,               0.003136,               0.003136
                    210,                0.73665,                0.42083,                 1.0935,                0.98269,                 0.9882,                0.99315,                0.87925,                 0.5406,                  0.259,                0.98592,               0.003103,               0.003103,               0.003103
                    211,                0.73814,                0.42276,                 1.0998,                0.98257,                0.98808,                0.99322,                0.88001,                0.53941,                0.25814,                 0.9851,                0.00307,                0.00307,                0.00307
                    212,                0.74681,                0.42678,                 1.0959,                0.98374,                0.98731,                0.99324,                0.88006,                 0.5382,                0.25749,                0.98427,               0.003037,               0.003037,               0.003037
                    213,                0.74574,                0.42742,                 1.0986,                0.98278,                0.98915,                0.99326,                0.88077,                 0.5372,                 0.2574,                0.98356,               0.003004,               0.003004,               0.003004
                    214,                0.74007,                0.42621,                 1.0958,                0.98261,                0.99017,                0.99332,                0.88136,                0.53628,                0.25696,                0.98321,               0.002971,               0.002971,               0.002971
                    215,                0.75105,                0.42937,                 1.1021,                0.98291,                   0.99,                 0.9934,                0.88185,                0.53501,                0.25591,                 0.9825,               0.002938,               0.002938,               0.002938
                    216,                0.73651,                0.42665,                 1.0932,                0.98224,                0.99059,                0.99341,                0.88206,                0.53413,                0.25537,                0.98194,               0.002905,               0.002905,               0.002905
                    217,                0.73975,                0.42198,                  1.095,                0.98248,                0.98998,                0.99345,                0.88265,                0.53308,                0.25486,                0.98101,               0.002872,               0.002872,               0.002872
                    218,                0.72818,                0.41379,                 1.0875,                0.98307,                0.98975,                0.99341,                0.88227,                0.53206,                0.25428,                0.98026,               0.002839,               0.002839,               0.002839
                    219,                0.73714,                0.42399,                 1.0897,                0.98385,                0.98966,                0.99338,                0.88309,                0.53083,                0.25405,                0.97968,               0.002806,               0.002806,               0.002806
                    220,                0.72612,                0.41177,                 1.0872,                0.98369,                0.98947,                0.99338,                0.88341,                 0.5296,                0.25346,                0.97887,               0.002773,               0.002773,               0.002773
                    221,                0.72876,                  0.413,                 1.0887,                0.98421,                0.98993,                0.99344,                0.88369,                0.52829,                0.25284,                0.97819,                0.00274,                0.00274,                0.00274
                    222,                0.73432,                0.42165,                 1.0915,                 0.9834,                0.98995,                 0.9935,                0.88485,                  0.527,                0.25203,                 0.9774,               0.002707,               0.002707,               0.002707
                    223,                0.72819,                0.41546,                 1.0912,                0.98435,                0.98931,                0.99354,                0.88552,                0.52568,                0.25116,                0.97662,               0.002674,               0.002674,               0.002674
                    224,                0.72958,                0.41542,                 1.0907,                0.98444,                0.98968,                0.99355,                0.88559,                0.52455,                0.25085,                0.97569,               0.002641,               0.002641,               0.002641
                    225,                0.72425,                0.41049,                 1.0825,                0.98453,                0.98956,                0.99351,                0.88614,                0.52366,                0.25021,                0.97483,               0.002608,               0.002608,               0.002608
                    226,                0.72697,                0.41198,                 1.0878,                0.98487,                0.99003,                0.99353,                0.88657,                0.52265,                0.25016,                0.97394,               0.002575,               0.002575,               0.002575
                    227,                 0.7251,                0.41385,                 1.0901,                0.98497,                0.99009,                0.99355,                0.88637,                0.52153,                0.24947,                0.97297,               0.002542,               0.002542,               0.002542
                    228,                0.72142,                0.41129,                 1.0888,                0.98509,                0.99016,                0.99357,                 0.8865,                0.52044,                0.24905,                0.97224,               0.002509,               0.002509,               0.002509
                    229,                0.71961,                0.41291,                 1.0809,                0.98528,                0.98988,                0.99356,                0.88706,                0.51901,                0.24858,                0.97141,               0.002476,               0.002476,               0.002476
                    230,                0.71439,                0.41036,                 1.0845,                0.98578,                0.99016,                 0.9936,                 0.8873,                0.51773,                0.24829,                0.97067,               0.002443,               0.002443,               0.002443
                    231,                0.71622,                 0.4137,                 1.0793,                0.98562,                0.99018,                0.99362,                0.88751,                0.51686,                 0.2477,                0.97012,                0.00241,                0.00241,                0.00241
                    232,                0.71829,                0.40353,                 1.0856,                 0.9863,                0.99067,                0.99369,                0.88795,                0.51582,                0.24745,                0.96953,               0.002377,               0.002377,               0.002377
                    233,                0.71698,                0.40779,                 1.0815,                0.98646,                0.99055,                0.99369,                0.88805,                0.51482,                0.24709,                0.96887,               0.002344,               0.002344,               0.002344
                    234,                 0.7207,                0.41142,                 1.0828,                0.98606,                0.99073,                0.99371,                0.88841,                0.51371,                0.24661,                0.96817,               0.002311,               0.002311,               0.002311
                    235,                0.71179,                0.40644,                 1.0815,                0.98628,                0.99044,                0.99371,                 0.8888,                0.51271,                0.24619,                0.96756,               0.002278,               0.002278,               0.002278
                    236,                 0.7118,                0.40674,                 1.0782,                0.98655,                0.99061,                0.99373,                0.88941,                0.51177,                 0.2457,                0.96688,               0.002245,               0.002245,               0.002245
                    237,                0.71357,                0.41141,                 1.0879,                0.98672,                0.99118,                0.99378,                0.88942,                0.51089,                0.24537,                0.96625,               0.002212,               0.002212,               0.002212
                    238,                0.70726,                0.40244,                 1.0769,                0.98667,                0.99045,                0.99382,                0.88963,                0.50993,                0.24505,                0.96559,               0.002179,               0.002179,               0.002179
                    239,                0.70411,                0.39899,                 1.0712,                0.98626,                0.99135,                0.99386,                0.88981,                0.50876,                0.24448,                0.96493,               0.002146,               0.002146,               0.002146
                    240,                 0.7151,                    0.4,                 1.0826,                0.98683,                0.99043,                0.99388,                0.89002,                0.50785,                0.24383,                 0.9643,               0.002113,               0.002113,               0.002113
                    241,                0.71343,                0.40828,                 1.0773,                0.98669,                0.99078,                 0.9939,                0.89054,                0.50698,                 0.2434,                0.96363,                0.00208,                0.00208,                0.00208
                    242,                0.69372,                 0.4022,                 1.0694,                0.98692,                0.99049,                0.99394,                 0.8907,                0.50604,                0.24328,                 0.9631,               0.002047,               0.002047,               0.002047
                    243,                0.69986,                0.39843,                 1.0728,                0.98706,                0.99102,                0.99397,                0.89099,                 0.5052,                0.24284,                0.96264,               0.002014,               0.002014,               0.002014
                    244,                0.70471,                 0.3969,                 1.0782,                0.98735,                0.99082,                  0.994,                0.89173,                0.50436,                0.24253,                0.96219,               0.001981,               0.001981,               0.001981
                    245,                0.69427,                0.39604,                 1.0731,                0.98772,                0.99038,                0.99402,                0.89197,                0.50347,                0.24251,                0.96162,               0.001948,               0.001948,               0.001948
                    246,                0.70856,                0.40683,                 1.0763,                0.98708,                0.99055,                0.99404,                0.89233,                0.50258,                0.24189,                0.96112,               0.001915,               0.001915,               0.001915
                    247,                0.69442,                0.39429,                 1.0743,                 0.9872,                0.99092,                0.99407,                0.89275,                0.50172,                0.24169,                0.96071,               0.001882,               0.001882,               0.001882
                    248,                0.70511,                0.40308,                 1.0783,                0.98756,                 0.9906,                0.99409,                0.89296,                 0.5011,                0.24145,                0.96029,               0.001849,               0.001849,               0.001849
                    249,                 0.6933,                0.39521,                 1.0732,                0.98769,                0.99087,                0.99411,                 0.8933,                0.50024,                0.24117,                0.95981,               0.001816,               0.001816,               0.001816
                    250,                0.69328,                0.39187,                 1.0672,                0.98787,                0.99095,                0.99412,                 0.8939,                0.49937,                0.24096,                0.95924,               0.001783,               0.001783,               0.001783
                    251,                0.69307,                0.39622,                  1.071,                0.98796,                0.99075,                0.99411,                0.89428,                0.49867,                0.24085,                0.95876,                0.00175,                0.00175,                0.00175
                    252,                0.69291,                0.39426,                 1.0709,                0.98773,                0.99089,                0.99412,                0.89423,                0.49786,                0.24053,                0.95825,               0.001717,               0.001717,               0.001717
                    253,                0.68653,                 0.3992,                 1.0668,                0.98785,                0.99075,                0.99413,                 0.8939,                0.49711,                0.24013,                0.95782,               0.001684,               0.001684,               0.001684
                    254,                0.69179,                  0.398,                 1.0726,                0.98762,                0.99076,                0.99415,                0.89454,                0.49644,                   0.24,                0.95735,               0.001651,               0.001651,               0.001651
                    255,                 0.6857,                0.39032,                 1.0654,                0.98788,                0.99052,                0.99417,                0.89461,                0.49565,                0.23969,                0.95686,               0.001618,               0.001618,               0.001618
                    256,                0.69191,                 0.3949,                  1.072,                0.98832,                0.99045,                0.99418,                0.89492,                0.49494,                0.23945,                0.95636,               0.001585,               0.001585,               0.001585
                    257,                0.68233,                0.39166,                 1.0652,                0.98824,                0.99029,                 0.9942,                0.89556,                0.49439,                0.23916,                0.95604,               0.001552,               0.001552,               0.001552
                    258,                0.67685,                0.38567,                 1.0602,                0.98799,                0.98992,                 0.9942,                 0.8962,                 0.4936,                0.23877,                0.95549,               0.001519,               0.001519,               0.001519
                    259,                0.68233,                0.38877,                 1.0616,                0.98822,                0.99031,                0.99423,                0.89627,                0.49288,                0.23842,                0.95509,               0.001486,               0.001486,               0.001486
                    260,                0.68435,                0.39203,                  1.065,                0.98819,                 0.9904,                0.99423,                0.89681,                0.49211,                0.23817,                0.95461,               0.001453,               0.001453,               0.001453
                    261,                0.68081,                0.38529,                 1.0623,                0.98914,                0.98987,                0.99424,                0.89708,                 0.4913,                0.23793,                0.95409,                0.00142,                0.00142,                0.00142
                    262,                0.67525,                0.38325,                 1.0615,                0.98854,                0.99051,                0.99426,                0.89712,                0.49053,                0.23767,                0.95365,               0.001387,               0.001387,               0.001387
                    263,                0.67712,                0.38529,                 1.0606,                0.98925,                0.99007,                0.99426,                0.89683,                0.48993,                0.23748,                0.95329,               0.001354,               0.001354,               0.001354
                    264,                0.67382,                0.38609,                  1.066,                 0.9891,                0.99023,                0.99426,                0.89716,                0.48932,                0.23729,                0.95295,               0.001321,               0.001321,               0.001321
                    265,                0.66774,                 0.3804,                 1.0563,                0.98878,                 0.9902,                0.99428,                0.89716,                0.48878,                0.23704,                0.95257,               0.001288,               0.001288,               0.001288
                    266,                0.66909,                0.38088,                 1.0594,                0.98888,                0.98986,                0.99429,                 0.8976,                0.48818,                0.23697,                0.95219,               0.001255,               0.001255,               0.001255
                    267,                0.66886,                0.38148,                 1.0605,                0.98962,                0.98978,                 0.9943,                0.89786,                 0.4876,                0.23658,                0.95179,               0.001222,               0.001222,               0.001222
                    268,                0.66828,                 0.3817,                 1.0601,                 0.9896,                 0.9896,                0.99431,                0.89792,                0.48703,                0.23619,                0.95143,               0.001189,               0.001189,               0.001189
                    269,                0.65839,                0.37816,                  1.057,                0.99003,                0.98983,                0.99432,                0.89827,                0.48634,                0.23584,                0.95099,               0.001156,               0.001156,               0.001156
                    270,                 0.6696,                0.37992,                 1.0555,                0.98996,                0.99002,                0.99433,                0.89845,                0.48578,                0.23569,                0.95061,               0.001123,               0.001123,               0.001123
                    271,                0.66215,                0.37382,                  1.057,                0.98972,                0.99028,                0.99434,                0.89878,                0.48525,                 0.2354,                0.95021,                0.00109,                0.00109,                0.00109
                    272,                0.66846,                0.37892,                 1.0589,                0.98997,                0.99004,                0.99434,                 0.8988,                 0.4847,                0.23517,                0.94979,               0.001057,               0.001057,               0.001057
                    273,                0.65723,                0.37105,                 1.0508,                0.99005,                0.99024,                0.99434,                 0.8992,                0.48404,                0.23509,                0.94937,               0.001024,               0.001024,               0.001024
                    274,                0.66464,                0.37755,                 1.0562,                0.99008,                0.99024,                0.99434,                0.89919,                0.48353,                0.23481,                0.94899,               0.000991,               0.000991,               0.000991
                    275,                0.66221,                0.37613,                 1.0577,                0.98991,                0.99047,                0.99435,                0.89927,                0.48307,                0.23469,                0.94862,               0.000958,               0.000958,               0.000958
                    276,                0.65516,                0.37333,                 1.0516,                0.98975,                0.99062,                0.99436,                0.89968,                0.48266,                0.23445,                0.94835,               0.000925,               0.000925,               0.000925
                    277,                0.66209,                0.37859,                 1.0565,                0.98991,                0.99052,                0.99437,                0.89988,                0.48212,                0.23424,                0.94803,               0.000892,               0.000892,               0.000892
                    278,                0.66808,                0.38255,                  1.059,                0.98966,                0.99089,                0.99437,                0.89996,                0.48162,                0.23399,                0.94766,               0.000859,               0.000859,               0.000859
                    279,                0.65434,                0.37491,                 1.0501,                0.98998,                0.99058,                0.99438,                0.90022,                0.48112,                0.23392,                0.94734,               0.000826,               0.000826,               0.000826
                    280,                0.65175,                0.37624,                 1.0486,                 0.9895,                0.99125,                0.99439,                0.90009,                 0.4805,                0.23363,                0.94693,               0.000793,               0.000793,               0.000793
                    281,                0.64862,                0.37067,                 1.0538,                0.98965,                0.99126,                 0.9944,                0.90013,                   0.48,                0.23347,                 0.9466,                0.00076,                0.00076,                0.00076
                    282,                0.65433,                0.37332,                 1.0542,                0.98956,                0.99131,                 0.9944,                0.90014,                 0.4795,                0.23336,                0.94629,               0.000727,               0.000727,               0.000727
                    283,                0.64926,                0.36559,                 1.0483,                0.98958,                0.99117,                 0.9944,                0.90032,                0.47911,                0.23321,                0.94596,               0.000694,               0.000694,               0.000694
                    284,                0.65444,                0.37507,                 1.0516,                0.98949,                0.99137,                 0.9944,                0.90083,                0.47863,                0.23307,                0.94562,               0.000661,               0.000661,               0.000661
                    285,                0.64972,                0.36789,                 1.0493,                0.98913,                0.99186,                 0.9944,                 0.9008,                0.47819,                0.23301,                0.94531,               0.000628,               0.000628,               0.000628
                    286,                0.65371,                0.37179,                 1.0543,                0.98912,                0.99191,                0.99441,                0.90092,                0.47778,                0.23279,                0.94501,               0.000595,               0.000595,               0.000595
                    287,                0.64303,                0.36847,                 1.0459,                0.98915,                0.99194,                0.99442,                0.90131,                0.47726,                0.23269,                0.94471,               0.000562,               0.000562,               0.000562
                    288,                0.63508,                0.36358,                  1.048,                0.98917,                0.99193,                0.99442,                 0.9014,                0.47677,                0.23254,                0.94437,               0.000529,               0.000529,               0.000529
                    289,                0.65003,                0.37235,                 1.0487,                 0.9894,                0.99189,                0.99443,                0.90146,                0.47632,                0.23236,                0.94408,               0.000496,               0.000496,               0.000496
                    290,                0.63758,                0.36528,                 1.0456,                0.98945,                0.99188,                0.99443,                 0.9016,                0.47596,                0.23226,                0.94376,               0.000463,               0.000463,               0.000463
                    291,                0.63583,                0.36135,                 1.0434,                0.98977,                 0.9918,                0.99443,                0.90168,                0.47559,                0.23221,                0.94346,                0.00043,                0.00043,                0.00043
                    292,                0.64212,                0.36573,                 1.0476,                0.98969,                0.99158,                0.99444,                0.90186,                0.47525,                0.23205,                0.94317,               0.000397,               0.000397,               0.000397
                    293,                0.64566,                0.36644,                 1.0488,                0.98965,                0.99192,                0.99444,                0.90185,                0.47494,                0.23192,                 0.9429,               0.000364,               0.000364,               0.000364
                    294,                0.64052,                0.36414,                 1.0454,                0.98961,                0.99178,                0.99444,                0.90219,                0.47458,                0.23187,                 0.9426,               0.000331,               0.000331,               0.000331
                    295,                0.64324,                0.36715,                  1.042,                 0.9896,                 0.9919,                0.99445,                0.90222,                0.47426,                0.23175,                0.94235,               0.000298,               0.000298,               0.000298
                    296,                0.64307,                0.36684,                 1.0495,                0.98961,                0.99178,                0.99445,                 0.9025,                0.47395,                0.23166,                0.94212,               0.000265,               0.000265,               0.000265
                    297,                0.64125,                0.36652,                 1.0441,                0.98951,                0.99185,                0.99445,                0.90233,                0.47363,                0.23147,                0.94186,               0.000232,               0.000232,               0.000232
                    298,                0.63652,                0.36238,                 1.0429,                0.98958,                0.99184,                0.99445,                0.90223,                0.47337,                 0.2314,                0.94165,               0.000199,               0.000199,               0.000199
                    299,                0.63456,                0.36438,                 1.0387,                0.98957,                0.99184,                0.99445,                0.90252,                0.47306,                 0.2313,                0.94139,               0.000166,               0.000166,               0.000166
